Date;Time;TZ;Speed Current[rpm];Speed Objective[rpm];System Temperature[°C];Frequency[Hz];Date;Time;TZ;FERM Temp Current[°C];FERM Temp Objective[°C];BATH Temp[°C];BATH Temp Objective[°C];Pump Step;Date;Time;TZ;FERM pH Current[no dim.];Ferm pH Objective[no dim.];ACID Volume[mL];BASE Volume[mL]
2018-11-28;06:43:00:104287;-03:00;400.53;400;0.002;20.20001;2018-11-28;06:42:25:137376;-03:00;42.5;42;42.54;41.68;5;2018-11-28;06:42:15:750864;-03:00;6.7599999999999998;6.7999999999999998;0.02227;0.0008
2018-11-28;06:43:10:060231;-03:00;400.0;400;0.002;20.20007;2018-11-28;06:42:36:154585;-03:00;42.5;42;42.51;41.68;5;2018-11-28;06:42:24:368772;-03:00;6.758;6.7999999999999998;0.02227;0.0008
2018-11-28;06:43:20:013901;-03:00;400.53;400;0.002;20.20004;2018-11-28;06:42:45:489429;-03:00;42.5;42;42.49;41.68;5;2018-11-28;06:42:35:986510;-03:00;6.7569999999999997;6.7999999999999998;0.02227;0.0008
2018-11-28;06:43:30:116749;-03:00;398.67;400;0.002;20.20005;2018-11-28;06:42:55:692260;-03:00;42.5;42;42.46;41.68;5;2018-11-28;06:42:45:602693;-03:00;6.7549999999999999;6.7999999999999998;0.02227;0.0008
2018-11-28;06:43:40:070723;-03:00;399.2;400;0.002;20.19998;2018-11-28;06:43:19:574526;-03:00;42.5;42;42.47;40.86;5;2018-11-28;06:42:54:220707;-03:00;6.7539999999999996;6.7999999999999998;0.02227;0.0008
2018-11-28;06:43:50:015713;-03:00;400.27;400;0.002;20.19999;2018-11-28;06:43:20:357772;-03:00;42.5;42;42.47;40.86;5;2018-11-28;06:43:05:838285;-03:00;6.7549999999999999;6.7999999999999998;0.02227;0.0008
2018-11-28;06:44:00:126498;-03:00;400.53;400;0.002;20.20013;2018-11-28;06:43:26:530353;-03:00;42.5;42;42.58;40.86;5;2018-11-28;06:43:14:457510;-03:00;6.7590000000000003;6.7999999999999998;0.0224;0.0008
2018-11-28;06:44:10:077856;-03:00;399.2;400;0.002;20.19998;2018-11-28;06:43:35:037782;-03:00;42.5;42;42.56;40.86;5;2018-11-28;06:43:24:075240;-03:00;6.7549999999999999;6.7999999999999998;0.0224;0.0008
2018-11-28;06:44:20:028716;-03:00;400.53;400;0.002;20.19999;2018-11-28;06:43:45:138331;-03:00;42.5;42;42.51;40.86;5;2018-11-28;06:43:35:692636;-03:00;6.7549999999999999;6.7999999999999998;0.0224;0.0008
2018-11-28;06:44:30:133671;-03:00;399.2;400;0.002;20.20001;2018-11-28;06:43:55:205317;-03:00;42.5;42;42.5;40.86;5;2018-11-28;06:43:44:309324;-03:00;6.7549999999999999;6.7999999999999998;0.0224;0.0008
2018-11-28;06:44:40:084317;-03:00;400.27;400;0.002;20.20005;2018-11-28;06:44:07:665479;-03:00;42.5;42;42.47;40.86;5;2018-11-28;06:43:55:926769;-03:00;6.7530000000000001;6.7999999999999998;0.0224;0.0008
2018-11-28;06:44:50:035550;-03:00;400.27;400;0.002;20.20005;2018-11-28;06:44:15:459484;-03:00;42.5;42;42.44;40.86;5;2018-11-28;06:44:05:547347;-03:00;6.7519999999999998;6.7999999999999998;0.02253;0.0008
2018-11-28;06:45:00:146583;-03:00;398.67;400;0.002;20.20012;2018-11-28;06:44:25:555589;-03:00;42.5;42;42.45;40.86;5;2018-11-28;06:44:14:167319;-03:00;6.7640000000000002;6.7999999999999998;0.02267;0.0008
2018-11-28;06:45:10:241716;-03:00;399.73;400;0.002;20.20016;2018-11-28;06:44:35:018343;-03:00;42.5;42;42.44;40.86;5;2018-11-28;06:44:25:783536;-03:00;6.7610000000000001;6.7999999999999998;0.02267;0.0008
2018-11-28;06:45:20:047189;-03:00;400.27;400;0.002;20.2001;2018-11-28;06:44:45:927989;-03:00;42.5;42;42.43;40.86;5;2018-11-28;06:44:34:401417;-03:00;6.758;6.7999999999999998;0.02267;0.0008
2018-11-28;06:45:30:000415;-03:00;400.27;400;0.002;20.20014;2018-11-28;06:44:55:282875;-03:00;42.5;42;42.43;40.86;5;2018-11-28;06:44:44:018901;-03:00;6.7590000000000003;6.7999999999999998;0.02267;0.0008
2018-11-28;06:45:40:101419;-03:00;400.27;400;0.002;20.19999;2018-11-28;06:45:05:345518;-03:00;42.5;42;42.4;40.86;5;2018-11-28;06:44:55:635557;-03:00;6.7569999999999997;6.7999999999999998;0.02267;0.0008
2018-11-28;06:45:50:057253;-03:00;400.0;400;0.002;20.20011;2018-11-28;06:45:16:121918;-03:00;42.5;42;42.4;40.86;5;2018-11-28;06:45:04:253319;-03:00;6.7539999999999996;6.7999999999999998;0.02267;0.0008
2018-11-28;06:46:00:004723;-03:00;400.0;400;0.002;20.20006;2018-11-28;06:45:27:794375;-03:00;42.5;42;42.38;40.86;5;2018-11-28;06:45:15:873264;-03:00;6.7599999999999998;6.7999999999999998;0.0228;0.0008
2018-11-28;06:46:10:109729;-03:00;400.0;400;0.002;20.20012;2018-11-28;06:45:35:561398;-03:00;42.5;42;42.36;40.86;5;2018-11-28;06:45:24:491068;-03:00;6.758;6.7999999999999998;0.0228;0.0008
2018-11-28;06:46:20:060848;-03:00;400.0;400;0.002;20.20015;2018-11-28;06:45:45:576409;-03:00;42.5;42;42.36;40.86;5;2018-11-28;06:45:34:107335;-03:00;6.758;6.7999999999999998;0.0228;0.0008
2018-11-28;06:46:30:018747;-03:00;400.27;400;0.002;20.2;2018-11-28;06:45:55:598389;-03:00;42.5;42;42.36;40.86;5;2018-11-28;06:45:45:724942;-03:00;6.7549999999999999;6.7999999999999998;0.0228;0.0008
2018-11-28;06:46:40:117353;-03:00;400.27;400;0.002;20.20003;2018-11-28;06:46:07:247120;-03:00;42.5;42;42.33;40.86;5;2018-11-28;06:45:54:342676;-03:00;6.7569999999999997;6.7999999999999998;0.0228;0.0008
2018-11-28;06:46:50:070063;-03:00;399.73;400;0.002;20.20007;2018-11-28;06:46:15:827167;-03:00;42.5;42;42.32;40.86;5;2018-11-28;06:46:05:959081;-03:00;6.7549999999999999;6.7999999999999998;0.0228;0.0008
2018-11-28;06:47:00:024638;-03:00;397.88;400;0.002;20.20006;2018-11-28;06:46:38:521830;-03:00;42.4;42;42.33;40.86;5;2018-11-28;06:46:15:576263;-03:00;6.7539999999999996;6.7999999999999998;0.0228;0.0008
2018-11-28;06:47:10:126483;-03:00;400.27;400;0.002;20.20001;2018-11-28;06:46:38:890512;-03:00;42.4;42;42.36;41.08;5;2018-11-28;06:46:24:194207;-03:00;6.7530000000000001;6.7999999999999998;0.0228;0.0008
2018-11-28;06:47:20:080463;-03:00;400.0;400;0.002;20.20069;2018-11-28;06:46:46:624410;-03:00;42.4;42;42.43;41.08;5;2018-11-28;06:46:35:814370;-03:00;6.7560000000000002;6.7999999999999998;0.02293;0.0008
2018-11-28;06:47:30:032431;-03:00;399.73;400;0.002;20.20011;2018-11-28;06:46:55:269874;-03:00;42.4;42;42.37;41.08;5;2018-11-28;06:46:44:430359;-03:00;6.7569999999999997;6.7999999999999998;0.02293;0.0008
2018-11-28;06:47:40:136737;-03:00;400.0;400;0.002;20.20011;2018-11-28;06:47:05:381648;-03:00;42.4;42;42.34;41.08;5;2018-11-28;06:46:54:047693;-03:00;6.7549999999999999;6.7999999999999998;0.02293;0.0008
2018-11-28;06:47:50:090608;-03:00;400.27;400;0.002;20.20021;2018-11-28;06:47:16:257340;-03:00;42.4;42;42.34;41.08;5;2018-11-28;06:47:05:667260;-03:00;6.758;6.7999999999999998;0.02307;0.0008
2018-11-28;06:48:00:042478;-03:00;399.73;400;0.002;20.20021;2018-11-28;06:47:25:600178;-03:00;42.4;42;42.32;41.08;5;2018-11-28;06:47:14:284485;-03:00;6.758;6.7999999999999998;0.02307;0.0008
2018-11-28;06:48:10:146284;-03:00;400.0;400;0.002;20.20025;2018-11-28;06:47:37:237303;-03:00;42.4;42;42.3;41.08;5;2018-11-28;06:47:25:900510;-03:00;6.7569999999999997;6.7999999999999998;0.02307;0.0008
2018-11-28;06:48:20:101916;-03:00;400.0;400;0.002;20.20017;2018-11-28;06:47:47:337430;-03:00;42.4;42;42.28;41.08;5;2018-11-28;06:47:35:517918;-03:00;6.7569999999999997;6.7999999999999998;0.02307;0.0008
2018-11-28;06:48:30:047550;-03:00;400.27;400;0.002;20.20017;2018-11-28;06:48:10:638766;-03:00;42.3;42;42.29;41.08;5;2018-11-28;06:47:44:133828;-03:00;6.7569999999999997;6.7999999999999998;0.0232;0.0008
2018-11-28;06:48:40:004299;-03:00;400.27;400;0.002;20.19998;2018-11-28;06:48:13:312564;-03:00;42.3;42;42.33;39.86;5;2018-11-28;06:47:55:750900;-03:00;6.7539999999999996;6.7999999999999998;0.0232;0.0008
2018-11-28;06:48:50:106142;-03:00;400.0;400;0.002;20.20017;2018-11-28;06:48:16:793047;-03:00;42.3;42;42.38;39.86;5;2018-11-28;06:48:04:370172;-03:00;6.7640000000000002;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:00:057289;-03:00;398.94;400;0.002;20.19999;2018-11-28;06:48:26:152056;-03:00;42.3;42;42.35;39.86;5;2018-11-28;06:48:15:987450;-03:00;6.7640000000000002;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:10:010456;-03:00;399.2;400;0.002;20.20002;2018-11-28;06:48:35:478484;-03:00;42.3;42;42.3;39.86;5;2018-11-28;06:48:25:604745;-03:00;6.7599999999999998;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:20:112471;-03:00;400.53;400;0.002;20.20017;2018-11-28;06:48:47:151758;-03:00;42.3;42;42.19;39.86;5;2018-11-28;06:48:34:220876;-03:00;6.758;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:30:066807;-03:00;399.2;400;0.002;20.2;2018-11-28;06:48:56:453468;-03:00;42.3;42;42.14;39.86;5;2018-11-28;06:48:45:838203;-03:00;6.7560000000000002;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:40:021755;-03:00;400.27;400;0.002;20.20022;2018-11-28;06:49:07:299698;-03:00;42.3;42;42.07;39.86;5;2018-11-28;06:48:54:455614;-03:00;6.7560000000000002;6.7999999999999998;0.02333;0.0008
2018-11-28;06:49:50:124197;-03:00;400.0;400;0.002;20.20033;2018-11-28;06:49:15:114004;-03:00;42.3;42;42.0;39.86;5;2018-11-28;06:49:04:071764;-03:00;6.7519999999999998;6.7999999999999998;0.02333;0.0008
2018-11-28;06:50:00:080334;-03:00;400.27;400;0.002;20.20005;2018-11-28;06:49:40:480249;-03:00;42.3;42;41.93;39.86;5;2018-11-28;06:49:15:689170;-03:00;6.7519999999999998;6.7999999999999998;0.02333;0.0008
2018-11-28;06:50:10:027754;-03:00;398.67;400;0.002;20.20011;2018-11-28;06:49:40:959339;-03:00;42.2;42;41.93;39.86;5;2018-11-28;06:49:24:309063;-03:00;6.7560000000000002;6.7999999999999998;0.02347;0.0008
2018-11-28;06:50:20:132405;-03:00;400.27;400;0.002;20.20008;2018-11-28;06:49:45:357304;-03:00;42.3;42;41.96;40.65;5;2018-11-28;06:49:35:925199;-03:00;6.7539999999999996;6.7999999999999998;0.02347;0.0008
2018-11-28;06:50:30:084331;-03:00;400.0;400;0.002;20.20003;2018-11-28;06:49:56:477684;-03:00;42.2;42;41.97;40.65;5;2018-11-28;06:49:45:542929;-03:00;6.7539999999999996;6.7999999999999998;0.02347;0.0008
2018-11-28;06:50:40:035363;-03:00;400.53;400;0.002;20.20022;2018-11-28;06:50:05:013946;-03:00;42.2;42;41.9;40.65;5;2018-11-28;06:49:54:162855;-03:00;6.7549999999999999;6.7999999999999998;0.0236;0.0008
2018-11-28;06:50:50:143222;-03:00;399.73;400;0.002;20.20007;2018-11-28;06:50:15:761685;-03:00;42.2;42;41.83;40.65;5;2018-11-28;06:50:05:779019;-03:00;6.758;6.7999999999999998;0.0236;0.0008
2018-11-28;06:51:00:090652;-03:00;400.27;400;0.002;20.20005;2018-11-28;06:50:25:920306;-03:00;42.1;42;41.83;40.65;5;2018-11-28;06:50:14:396438;-03:00;6.7539999999999996;6.7999999999999998;0.0236;0.0008
2018-11-28;06:51:10:045303;-03:00;400.0;400;0.002;20.20039;2018-11-28;06:50:35:126291;-03:00;42.1;42;41.83;40.65;5;2018-11-28;06:50:24:013792;-03:00;6.7510000000000003;6.7999999999999998;0.0236;0.0008
2018-11-28;06:51:20:147214;-03:00;400.27;400;0.002;20.19999;2018-11-28;06:50:45:222007;-03:00;42.1;42;41.8;40.65;5;2018-11-28;06:50:35:629773;-03:00;6.7539999999999996;6.7999999999999998;0.02373;0.0008
2018-11-28;06:51:30:100356;-03:00;400.27;400;0.002;20.20004;2018-11-28;06:50:55:306111;-03:00;42.1;42;41.79;40.65;5;2018-11-28;06:50:44:246446;-03:00;6.758;6.7999999999999998;0.02373;0.0008
2018-11-28;06:51:40:053269;-03:00;400.27;400;0.002;20.20007;2018-11-28;06:51:05:722987;-03:00;42.1;42;41.78;40.65;5;2018-11-28;06:50:55:863891;-03:00;6.7560000000000002;6.7999999999999998;0.02373;0.0008
2018-11-28;06:51:50:008662;-03:00;398.67;400;0.002;20.20009;2018-11-28;06:51:15:445815;-03:00;42.1;42;41.78;40.65;5;2018-11-28;06:51:04:483804;-03:00;6.7610000000000001;6.7999999999999998;0.02373;0.0008
2018-11-28;06:52:00:106953;-03:00;400.27;400;0.002;20.2;2018-11-28;06:51:25:452140;-03:00;42.1;42;41.77;40.65;5;2018-11-28;06:51:14:101252;-03:00;6.7539999999999996;6.7999999999999998;0.02373;0.0008
2018-11-28;06:52:10:063590;-03:00;400.27;400;0.002;20.20001;2018-11-28;06:51:52:026560;-03:00;42.0;42;41.82;42.0;5;2018-11-28;06:51:25:718583;-03:00;6.7539999999999996;6.7999999999999998;0.02373;0.0008
2018-11-28;06:52:20:012963;-03:00;398.94;400;0.002;20.20002;2018-11-28;06:51:52:816951;-03:00;42.0;42;41.91;42.0;5;2018-11-28;06:51:34:336162;-03:00;6.7519999999999998;6.7999999999999998;0.02373;0.0008
2018-11-28;06:52:30:119010;-03:00;399.73;400;0.002;20.20017;2018-11-28;06:51:55:146682;-03:00;42.0;42;42.0;42.0;5;2018-11-28;06:51:45:951112;-03:00;6.7560000000000002;6.7999999999999998;0.02387;0.0008
2018-11-28;06:52:40:074235;-03:00;400.27;400;0.002;20.2;2018-11-28;06:52:07:554025;-03:00;42.0;42;42.06;42.0;5;2018-11-28;06:51:55:568578;-03:00;6.7539999999999996;6.7999999999999998;0.02387;0.0008
2018-11-28;06:52:50:021136;-03:00;400.53;400;0.002;20.2001;2018-11-28;06:52:15:310972;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:52:04:186051;-03:00;6.7530000000000001;6.7999999999999998;0.02387;0.0008
2018-11-28;06:53:00:123766;-03:00;400.0;400;0.002;20.2001;2018-11-28;06:52:25:443276;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:52:15:805906;-03:00;6.7590000000000003;6.7999999999999998;0.024;0.0008
2018-11-28;06:53:10:083155;-03:00;400.27;400;0.002;20.20002;2018-11-28;06:52:35:486661;-03:00;42.0;42;42.0;42.0;5;2018-11-28;06:52:24:422135;-03:00;6.7590000000000003;6.7999999999999998;0.024;0.0008
2018-11-28;06:53:20:030422;-03:00;400.53;400;0.002;20.2002;2018-11-28;06:52:46:414393;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:52:34:039375;-03:00;6.7560000000000002;6.7999999999999998;0.024;0.0008
2018-11-28;06:53:30:137267;-03:00;400.53;400;0.002;20.19997;2018-11-28;06:52:55:768800;-03:00;42.0;42;42.04;42.0;5;2018-11-28;06:52:45:656948;-03:00;6.7569999999999997;6.7999999999999998;0.024;0.0008
2018-11-28;06:53:40:087860;-03:00;400.0;400;0.002;20.20005;2018-11-28;06:53:05:693790;-03:00;42.0;42;42.14;42.0;5;2018-11-28;06:52:54:274430;-03:00;6.7489999999999997;6.7999999999999998;0.02413;0.0008
2018-11-28;06:53:50:041313;-03:00;400.0;400;0.002;20.20004;2018-11-28;06:53:18:019868;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:53:05:894047;-03:00;6.758;6.7999999999999998;0.02413;0.0008
2018-11-28;06:54:00:142814;-03:00;400.27;400;0.002;20.20013;2018-11-28;06:53:25:767664;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:53:15:510548;-03:00;6.7510000000000003;6.7999999999999998;0.02413;0.0008
2018-11-28;06:54:10:094335;-03:00;398.94;400;0.002;20.20004;2018-11-28;06:53:36:675091;-03:00;42.0;42;42.02;42.0;5;2018-11-28;06:53:24:128050;-03:00;6.7539999999999996;6.7999999999999998;0.02413;0.0008
2018-11-28;06:54:20:049891;-03:00;400.27;400;0.002;20.19999;2018-11-28;06:53:47:524903;-03:00;42.0;42;42.0;42.0;5;2018-11-28;06:53:35:745554;-03:00;6.7519999999999998;6.7999999999999998;0.02413;0.0008
2018-11-28;06:54:30:003835;-03:00;399.2;400;0.002;20.19999;2018-11-28;06:53:55:383423;-03:00;42.0;42;42.06;42.0;5;2018-11-28;06:53:44:361808;-03:00;6.75;6.7999999999999998;0.02427;0.0008
2018-11-28;06:54:40:105612;-03:00;400.53;400;0.002;20.19997;2018-11-28;06:54:05:532067;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:53:55:981707;-03:00;6.7519999999999998;6.7999999999999998;0.02427;0.0008
2018-11-28;06:54:50:057055;-03:00;400.0;400;0.002;20.20011;2018-11-28;06:54:17:038105;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:54:05:599045;-03:00;6.7530000000000001;6.7999999999999998;0.02427;0.0008
2018-11-28;06:55:00:007088;-03:00;400.0;400;0.002;20.20008;2018-11-28;06:54:25:776745;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:54:14:219392;-03:00;6.7610000000000001;6.7999999999999998;0.0244;0.0008
2018-11-28;06:55:10:113254;-03:00;400.0;400;0.002;20.20013;2018-11-28;06:54:38:504795;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:54:25:835606;-03:00;6.758;6.7999999999999998;0.0244;0.0008
2018-11-28;06:55:20:066710;-03:00;400.0;400;0.002;20.20034;2018-11-28;06:54:45:607273;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:54:34:453381;-03:00;6.758;6.7999999999999998;0.0244;0.0008
2018-11-28;06:55:30:017111;-03:00;400.27;400;0.002;20.20005;2018-11-28;06:54:55:159020;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:54:44:071010;-03:00;6.7560000000000002;6.7999999999999998;0.0244;0.0008
2018-11-28;06:55:40:116944;-03:00;400.27;400;0.002;20.20011;2018-11-28;06:55:05:148040;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:54:55:687326;-03:00;6.7569999999999997;6.7999999999999998;0.0244;0.0008
2018-11-28;06:55:50:070004;-03:00;400.0;400;0.002;20.20037;2018-11-28;06:55:18:271950;-03:00;42.0;42;42.13;42.0;5;2018-11-28;06:55:04:305055;-03:00;6.7569999999999997;6.7999999999999998;0.0244;0.0008
2018-11-28;06:56:00:027370;-03:00;400.27;400;0.002;20.20011;2018-11-28;06:55:26:029084;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:55:15:922427;-03:00;6.7539999999999996;6.7999999999999998;0.0244;0.0008
2018-11-28;06:56:10:128442;-03:00;399.2;400;0.002;20.20001;2018-11-28;06:55:35:318881;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:55:25:541240;-03:00;6.7569999999999997;6.7999999999999998;0.02453;0.0008
2018-11-28;06:56:20:080262;-03:00;400.53;400;0.002;20.20019;2018-11-28;06:55:49:294306;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:55:34:158878;-03:00;6.7560000000000002;6.7999999999999998;0.02453;0.0008
2018-11-28;06:56:30:036898;-03:00;400.0;400;0.002;20.20018;2018-11-28;06:55:55:539065;-03:00;42.0;42;42.06;42.0;5;2018-11-28;06:55:45:776418;-03:00;6.7539999999999996;6.7999999999999998;0.02453;0.0008
2018-11-28;06:56:40:136232;-03:00;398.67;400;0.002;20.20012;2018-11-28;06:56:06:382050;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:55:54:392700;-03:00;6.7519999999999998;6.7999999999999998;0.02453;0.0008
2018-11-28;06:56:50:087876;-03:00;397.88;400;0.002;20.20004;2018-11-28;06:56:15:703660;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:56:04:012608;-03:00;6.7560000000000002;6.7999999999999998;0.02467;0.0008
2018-11-28;06:57:00:040882;-03:00;399.73;400;0.002;20.20017;2018-11-28;06:56:25:733622;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:56:15:630154;-03:00;6.758;6.7999999999999998;0.02467;0.0008
2018-11-28;06:57:10:145548;-03:00;400.53;400;0.002;20.20004;2018-11-28;06:56:35:036525;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:56:24:247805;-03:00;6.7610000000000001;6.7999999999999998;0.02467;0.0008
2018-11-28;06:57:20:100610;-03:00;398.67;400;0.002;20.2001;2018-11-28;06:56:45:132940;-03:00;42.0;42;42.06;42.0;5;2018-11-28;06:56:35:863991;-03:00;6.7619999999999996;6.7999999999999998;0.0248;0.0008
2018-11-28;06:57:30:047482;-03:00;400.53;400;0.002;20.20003;2018-11-28;06:56:55:981826;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:56:44:483956;-03:00;6.758;6.7999999999999998;0.0248;0.0008
2018-11-28;06:57:40:002207;-03:00;400.0;400;0.002;20.20012;2018-11-28;06:57:05:369059;-03:00;42.0;42;42.13;42.0;5;2018-11-28;06:56:54:101443;-03:00;6.758;6.7999999999999998;0.0248;0.0008
2018-11-28;06:57:50:100683;-03:00;400.27;400;0.002;20.20002;2018-11-28;06:57:16:182175;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:57:05:719242;-03:00;6.7569999999999997;6.7999999999999998;0.0248;0.0008
2018-11-28;06:58:00:056878;-03:00;400.0;400;0.002;20.20008;2018-11-28;06:57:26:311502;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:57:14:335924;-03:00;6.7549999999999999;6.7999999999999998;0.0248;0.0008
2018-11-28;06:58:10:013490;-03:00;400.27;400;0.002;20.20012;2018-11-28;06:57:35:695337;-03:00;42.0;42;42.02;42.0;5;2018-11-28;06:57:25:953200;-03:00;6.7560000000000002;6.7999999999999998;0.0248;0.0008
2018-11-28;06:58:20:112097;-03:00;400.27;400;0.002;20.20001;2018-11-28;06:57:45:021483;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:57:35:570781;-03:00;6.7549999999999999;6.7999999999999998;0.0248;0.0008
2018-11-28;06:58:30:066461;-03:00;398.94;400;0.002;20.20003;2018-11-28;06:57:55:264441;-03:00;42.0;42;42.1;42.0;5;2018-11-28;06:57:44:189685;-03:00;6.7560000000000002;6.7999999999999998;0.02493;0.0008
2018-11-28;06:58:40:019917;-03:00;400.27;400;0.002;20.20026;2018-11-28;06:58:05:082856;-03:00;42.0;42;42.06;42.0;5;2018-11-28;06:57:55:807293;-03:00;6.7530000000000001;6.7999999999999998;0.02493;0.0008
2018-11-28;06:58:50:124969;-03:00;398.41;400;0.002;20.20011;2018-11-28;06:58:17:027579;-03:00;42.0;42;42.02;42.0;5;2018-11-28;06:58:04:424901;-03:00;6.7519999999999998;6.7999999999999998;0.02493;0.0008
2018-11-28;06:59:00:076358;-03:00;400.27;400;0.002;20.20003;2018-11-28;06:58:30:985224;-03:00;42.0;42;42.04;42.0;5;2018-11-28;06:58:14:040619;-03:00;6.7599999999999998;6.7999999999999998;0.02507;0.0008
2018-11-28;06:59:10:030423;-03:00;400.0;400;0.002;20.2002;2018-11-28;06:58:36:415801;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:58:25:658426;-03:00;6.7610000000000001;6.7999999999999998;0.02507;0.0008
2018-11-28;06:59:20:131898;-03:00;398.94;400;0.002;20.2;2018-11-28;06:58:45:610839;-03:00;42.0;42;42.02;42.0;5;2018-11-28;06:58:34:278465;-03:00;6.7590000000000003;6.7999999999999998;0.02507;0.0008
2018-11-28;06:59:30:084590;-03:00;400.53;400;0.002;20.20009;2018-11-28;06:58:55:716816;-03:00;42.0;42;42.08;42.0;5;2018-11-28;06:58:45:896026;-03:00;6.758;6.7999999999999998;0.02507;0.0008
2018-11-28;06:59:40:037069;-03:00;400.0;400;0.002;20.20005;2018-11-28;06:59:06:618441;-03:00;42.0;42;42.05;42.0;5;2018-11-28;06:58:55:513848;-03:00;6.758;6.7999999999999998;0.02507;0.0008
2018-11-28;06:59:50:142556;-03:00;400.0;400;0.002;20.20017;2018-11-28;06:59:15:138737;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:59:04:130269;-03:00;6.7539999999999996;6.7999999999999998;0.02507;0.0008
2018-11-28;07:00:00:091196;-03:00;400.27;400;0.002;20.20012;2018-11-28;06:59:25:312220;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:59:15:747706;-03:00;6.7539999999999996;6.7999999999999998;0.02507;0.0008
2018-11-28;07:00:10:044916;-03:00;400.27;400;0.002;20.20011;2018-11-28;06:59:35:352207;-03:00;42.0;42;42.01;42.0;5;2018-11-28;06:59:24:365402;-03:00;6.7539999999999996;6.7999999999999998;0.02507;0.0008
2018-11-28;07:00:20:151448;-03:00;400.0;400;0.002;20.2002;2018-11-28;06:59:46:975360;-03:00;42.0;42;42.03;42.0;5;2018-11-28;06:59:35:981725;-03:00;6.7519999999999998;6.7999999999999998;0.02507;0.0008
2018-11-28;07:00:30:096356;-03:00;400.27;400;0.002;20.2002;2018-11-28;06:59:56:301532;-03:00;42.0;42;42.17;42.0;5;2018-11-28;06:59:45:601664;-03:00;6.7569999999999997;6.7999999999999998;0.0252;0.0008
2018-11-28;07:00:40:050387;-03:00;400.27;400;0.002;20.20008;2018-11-28;07:00:07:168364;-03:00;42.0;42;42.07;42.0;5;2018-11-28;06:59:54:219247;-03:00;6.7560000000000002;6.7999999999999998;0.0252;0.0008
2018-11-28;07:00:50:004632;-03:00;399.2;400;0.002;20.20001;2018-11-28;07:00:15:134499;-03:00;42.0;42;42.09;42.0;5;2018-11-28;07:00:05:836687;-03:00;6.7590000000000003;6.7999999999999998;0.0252;0.0008
2018-11-28;07:01:00:107247;-03:00;400.27;400;0.002;20.20018;2018-11-28;07:00:25:031748;-03:00;42.0;42;42.13;42.0;5;2018-11-28;07:00:14:453084;-03:00;6.7610000000000001;6.7999999999999998;0.02533;0.0008
2018-11-28;07:01:10:061267;-03:00;400.27;400;0.002;20.20008;2018-11-28;07:00:35:174693;-03:00;42.0;42;42.1;42.0;5;2018-11-28;07:00:24:069462;-03:00;6.7590000000000003;6.7999999999999998;0.02533;0.0008
2018-11-28;07:01:20:016893;-03:00;399.73;400;0.002;20.20021;2018-11-28;07:00:49:710525;-03:00;42.0;42;42.08;42.0;5;2018-11-28;07:00:35:687331;-03:00;6.7569999999999997;6.7999999999999998;0.02533;0.0008
